seed,node,numArrivals,numDepartures,avgQueueLength,avgWaitTime,avgResponse,busyTime,waitTime,unavailableTime,responseTime,lastEventTime,throughput,utilization,unavailable
1978685236,Service1,10000.0,10000.0,3.8477999999999986,1.4198553824429756,1.9257622206543634,5059.068382113878,14198.553824429757,0.0,19257.622206543634,6759.965946834317,1.4792973927158592,0.7483866667232301,0.0
1978685236,Source,10000.0,10000.0,1.0,0.0,0.6759776882987262,6759.776882987262,0.0,0.0,6759.776882987262,6759.776882987262,1.479338767107477,1.0,0.0
38470840,Service2,10000.0,10000.0,1.7720999999999993,0.23188041853539426,0.5160996863370438,2842.192678016496,2318.8041853539426,98.23059703229359,5160.996863370438,6731.609020277907,1.485528938159745,0.42221594710192467,0.014592439450418089
38470840,Service1,10000.0,10000.0,3.8785000000000087,1.4148839122655152,1.9079913455215385,4931.0743325602325,14148.839122655152,0.0,19079.913455215385,6730.358175606241,1.4858050253914226,0.7326615023896649,0.0
38470840,Source,10000.0,10000.0,1.0,0.0,0.6728429805869931,6728.4298058699305,0.0,0.0,6728.4298058699305,6728.4298058699305,1.4862308574990153,1.0,0.0
2037860314,Service2,10000.0,10000.0,1.8126,0.24514283931678024,0.5346008606541461,2894.5802133736593,2451.4283931678024,108.44881666879697,5346.008606541462,6591.823867780332,1.5170308249403066,0.4391167408950131,0.016452019781486513
2037860314,Service1,10000.0,10000.0,3.9379999999999935,1.4619098939591364,1.9575875915521899,4956.776975930534,14619.098939591364,0.0,19575.875915521898,6590.767513952762,1.5172739713288077,0.7520788687261318,0.0
2037860314,Source,10000.0,10000.0,1.0,0.0,0.6589383320914486,6589.383320914486,0.0,0.0,6589.383320914486,6589.383320914486,1.5175926961572153,1.0,0.0
1792020222,Service2,10000.0,10000.0,1.7767999999999968,0.23350296873894227,0.5226089522642291,2891.059835252868,2335.0296873894226,97.4458981181469,5226.089522642291,6689.673641050825,1.49484123390348,0.4321675451418189,0.01456661465817635
1792020222,Service1,10000.0,10000.0,4.130700000000007,1.592956490341586,2.099501793842105,5065.453035005188,15929.564903415861,0.0,20995.01793842105,6689.01589422786,1.4949882251930782,0.7572792642601298,0.0
1792020222,Source,10000.0,10000.0,1.0,0.0,0.6688191813536309,6688.191813536309,0.0,0.0,6688.191813536309,6688.191813536309,1.495172429080291,1.0,0.0
932575246,Service2,10000.0,10000.0,1.7550000000000014,0.22003948649674457,0.5079816561610636,2879.4216966431904,2200.3948649674458,93.4680509265214,5079.816561610636,6697.923492045377,1.4930000337979752,0.4298976690406906,0.01395478031923273
932575246,Service1,10000.0,10000.0,3.9134999999999986,1.443024511244369,1.9352974371766807,4922.729259323118,14430.245112443688,0.0,19352.974371766806,6697.248052098305,1.4931506078630183,0.7350376185903379,0.0
932575246,Source,10000.0,10000.0,1.0,0.0,0.669712531439997,6697.125314399969,0.0,0.0,6697.125314399969,6697.125314399969,1.4931779727188743,1.0,0.0
53473582,Service2,10000.0,10000.0,1.7787000000000004,0.2205820337617858,0.501764386862197,2811.823531004112,2205.820337617858,105.8890668329867,5017.64386862197,6533.3875856746345,1.5305995349068833,0.4303775788795124,0.016207375644629332
53473582,Service1,10000.0,10000.0,4.150199999999992,1.56597355386039,2.062438480313346,4964.649264529564,15659.7355386039,0.0,20624.384803133464,6533.337295957749,1.5306113165452386,0.7598948346966946,0.0
53473582,Source,10000.0,10000.0,1.0,0.0,0.6531641523570147,6531.641523570147,0.0,0.0,6531.641523570147,6531.641523570147,1.5310087003265411,1.0,0.0
212629941,Service2,10000.0,10000.0,1.811,0.25132156680091405,0.5417634904965545,2904.419236956404,2513.2156680091407,106.57842026627662,5417.634904965545,6770.422377364292,1.4770127242627031,0.428986416957798,0.015741768286510853
212629941,Service1,10000.0,10000.0,3.7954000000000017,1.3873131628643773,1.8854252611531244,4981.120982887471,13873.131628643772,0.0,18854.252611531243,6770.1014241750445,1.4770827456574667,0.7357527857855444,0.0
212629941,Source,10000.0,10000.0,1.0,0.0,0.6768949845107689,6768.949845107689,0.0,0.0,6768.949845107689,6768.949845107689,1.4773340368635732,1.0,0.0
523041553,Service2,10000.0,10000.0,1.7544000000000015,0.2223851949095139,0.5051110322983559,2827.258373888419,2223.851949095139,104.74429989037526,5051.110322983558,6683.986977779453,1.4961130285328876,0.422989808820317,0.015670931173054636
523041553,Service1,10000.0,10000.0,4.048399999999986,1.5507340034075465,2.048917026140773,4981.830227332264,15507.340034075465,0.0,20489.17026140773,6682.931567210534,1.4963493041084686,0.7454558193855167,0.0
523041553,Source,10000.0,10000.0,1.0,0.0,0.6677206247972388,6677.206247972388,0.0,0.0,6677.206247972388,6677.206247972388,1.4976323373321914,1.0,0.0
835167336,Service2,10000.0,10000.0,1.8316000000000014,0.24746358307568722,0.5357642578395833,2883.00674763896,2474.635830756872,97.91066145338826,5357.642578395832,6519.527014494497,1.5338536028407526,0.4422110286880219,0.015018062082680078
835167336,Service1,10000.0,10000.0,4.5001,1.7766403222784226,2.281619726574324,5049.7940429590135,17766.403222784225,0.0,22816.197265743238,6519.31347123355,1.5339038449562163,0.7745898498731827,0.0
835167336,Source,10000.0,10000.0,1.0,0.0,0.651478828235277,6514.788282352771,0.0,0.0,6514.788282352771,6514.788282352771,1.5349692985554044,1.0,0.0
38147623,Service2,10000.0,10000.0,1.7608000000000015,0.22434424497736855,0.5050567071441266,2807.124621667581,2243.4424497736854,108.25318081716551,5050.567071441266,6730.9592481125665,1.4856723434782506,0.41704674151083726,0.01608287568336131
38147623,Service1,10000.0,10000.0,3.6929999999999987,1.3337294418925,1.8346474380193787,5009.1799612687855,13337.294418925001,0.0,18346.474380193788,6730.540273597579,1.4857648262246923,0.7442463394682729,0.0
38147623,Source,10000.0,10000.0,1.0,0.0,0.6729763552030199,6729.763552030199,0.0,0.0,6729.763552030199,6729.763552030199,1.485936307076235,1.0,0.0
727957182,Service2,10000.0,10000.0,1.7018,0.20905979701581165,0.49336206540321476,2843.022683874031,2090.5979701581164,96.40522040078847,4933.620654032147,6795.436767039381,1.4715757563228382,0.41837232562649124,0.014186758512476019
727957182,Service1,10000.0,10000.0,3.598300000000005,1.2827525579867258,1.7806052866209556,4978.527286342299,12827.525579867259,0.0,17806.052866209557,6795.304603115123,1.4716043774425904,0.7326422547798708,0.0
727957182,Source,10000.0,10000.0,1.0,0.0,0.6793665815627883,6793.665815627883,0.0,0.0,6793.665815627883,6793.665815627883,1.4719593620569902,1.0,0.0
2001735852,Service2,10000.0,10000.0,1.7660999999999984,0.22388834686419967,0.5137129381984273,2898.2459133422763,2238.883468641997,96.46698842878104,5137.129381984273,6673.600113204807,1.498441595296273,0.4342852229949505,0.014455014803464979
2001735852,Service1,10000.0,10000.0,4.204499999999998,1.6406511464586766,2.147445919958883,5067.947735002066,16406.511464586765,0.0,21474.459199588833,6673.257104318375,1.4985186159737252,0.7594414025682471,0.0
2001735852,Source,10000.0,10000.0,1.0,0.0,0.6665477636574226,6665.477636574226,0.0,0.0,6665.477636574226,6665.477636574226,1.5002675794948097,1.0,0.0
2031289433,Service2,10000.0,10000.0,1.7739000000000011,0.22554142187171927,0.5163140797773361,2907.7265790561687,2255.414218717193,90.25739089059797,5163.140797773362,6562.4875696814515,1.5238124101293204,0.4430829846428665,0.013753533234498629
2031289433,Service1,10000.0,10000.0,4.034500000000001,1.5010034761915674,2.0036963700825456,5026.928938909783,15010.034761915675,0.0,20036.963700825458,6560.962730966385,1.524166560618013,0.7661876991289281,0.0
2031289433,Source,10000.0,10000.0,1.0,0.0,0.6560050256074085,6560.050256074085,0.0,0.0,6560.050256074085,6560.050256074085,1.524378565658212,1.0,0.0
1759244711,Service2,10000.0,10000.0,1.7760000000000025,0.2366090725988979,0.5211369870176938,2845.279144187959,2366.090725988979,107.36439789242348,5211.369870176938,6743.584574479413,1.4828908705088752,0.421923846696563,0.01592096854523571
1759244711,Service1,10000.0,10000.0,3.9207000000000014,1.4516345804194013,1.9533566801108544,5017.220996914529,14516.345804194014,0.0,19533.566801108544,6743.097719791018,1.482997935896726,0.7440528382361961,0.0
1759244711,Source,10000.0,10000.0,1.0,0.0,0.6741962229272677,6741.962229272676,0.0,0.0,6741.962229272676,6741.962229272676,1.4832477044415007,1.0,0.0
1984487330,Service2,10000.0,10000.0,1.7621999999999993,0.22084343035279763,0.5011743633222093,2803.309329694117,2208.434303527976,104.19850886365668,5011.743633222093,6587.862980108786,1.5179429247684306,0.42552635629465163,0.015816738930100827
1984487330,Service1,10000.0,10000.0,4.188700000000015,1.6140843875073465,2.121749853672092,5076.654661647455,16140.843875073464,0.0,21217.49853672092,6587.354949301912,1.5180599917512778,0.7706666333784622,0.0
1984487330,Source,10000.0,10000.0,1.0,0.0,0.6586950331241793,6586.950331241793,0.0,0.0,6586.950331241793,6586.950331241793,1.5181532419593589,1.0,0.0
607019906,Service2,10000.0,10000.0,1.7713999999999996,0.2212000305947111,0.5054623893234286,2842.623587287175,2212.000305947111,96.80756895490916,5054.623893234286,6690.666429865432,1.494619423165762,0.4248640426308546,0.014469047286946604
607019906,Service1,10000.0,10000.0,3.9834000000000183,1.490939898785396,1.9840489752903223,4931.0907650492645,14909.39898785396,0.0,19840.489752903224,6690.605256047213,1.4946330888317818,0.7370171421475457,0.0
607019906,Source,10000.0,10000.0,1.0,0.0,0.6689790532001466,6689.790532001466,0.0,0.0,6689.790532001466,6689.790532001466,1.4948151144888207,1.0,0.0
765969034,Service2,10000.0,10000.0,1.7775,0.22859996185491155,0.5170116484790825,2884.1168662417103,2285.9996185491154,99.63833949794613,5170.116484790826,6664.414032121543,1.500507014090271,0.43276375872517386,0.014950802728897587
765969034,Service1,10000.0,10000.0,4.284499999999982,1.6679531738847626,2.1774747970769868,5095.216231922241,16679.531738847625,0.0,21774.747970769866,6664.094583510014,1.5005789420733202,0.7645774182932685,0.0
765969034,Source,10000.0,10000.0,1.0,0.0,0.6663983558573956,6663.983558573956,0.0,0.0,6663.983558573956,6663.983558573956,1.500603942387266,1.0,0.0
287820299,Service2,10000.0,10000.0,1.7808999999999986,0.2345031575750956,0.5183912822484809,2838.881246733853,2345.031575750956,96.92049193560099,5183.912822484809,6708.1731385440025,1.4907188281324657,0.4231973725338323,0.01444812021602612
287820299,Service1,10000.0,10000.0,3.873300000000001,1.4278192299967025,1.926591626297352,4987.723963006492,14278.192299967026,0.0,19265.91626297352,6707.859465032374,1.4907885372568308,0.7435641711051292,0.0
287820299,Source,10000.0,10000.0,1.0,0.0,0.6707572050023592,6707.572050023592,0.0,0.0,6707.572050023592,6707.572050023592,1.490852416555828,1.0,0.0
2101660107,Service2,10000.0,10000.0,1.7576999999999996,0.22103055260814802,0.5034566754980955,2824.2612288994746,2210.3055260814804,97.72231605094538,5034.566754980955,6678.105465312208,1.4974306787969378,0.4229135409090814,0.014633239405777604
2101660107,Service1,10000.0,10000.0,3.6329000000000016,1.2691088165491724,1.763710396296175,4946.015797470027,12691.088165491725,0.0,17637.10396296175,6676.9316379670445,1.4976939322153588,0.7407617848512169,0.0
2101660107,Source,10000.0,10000.0,1.0,0.0,0.6676341077767445,6676.341077767444,0.0,0.0,6676.341077767444,6676.341077767444,1.4978264117302977,1.0,0.0
1495088784,Service2,10000.0,10000.0,1.7767000000000015,0.22768695161999458,0.5120121060145761,2843.2515439458157,2276.869516199946,96.50994396832989,5120.1210601457615,6645.498257584367,1.5047780636443944,0.4278462552752719,0.014522604660709244
1495088784,Service1,10000.0,10000.0,3.7031000000000027,1.3037424962003006,1.7969117687117002,4931.692725113998,13037.424962003006,0.0,17969.117687117003,6645.406486277069,1.5047988442317637,0.7421205512857741,0.0
1495088784,Source,10000.0,10000.0,1.0,0.0,0.6643880218179218,6643.880218179218,0.0,0.0,6643.880218179218,6643.880218179218,1.505144534761125,1.0,0.0
1323398620,Service2,10000.0,10000.0,1.7509000000000008,0.221764667086391,0.50909650873591,2873.31841649519,2217.64667086391,95.16357336069508,5090.9650873591,6747.436557169455,1.4820443164262953,0.42583852284496987,0.014103663303003494
1323398620,Service1,10000.0,10000.0,3.758400000000001,1.3670722191378615,1.865656637193401,4985.844180555394,13670.722191378614,0.0,18656.56637193401,6746.7473175152645,1.482195720304946,0.7389996906526526,0.0
1323398620,Source,10000.0,10000.0,1.0,0.0,0.6746592479330162,6746.592479330162,0.0,0.0,6746.592479330162,6746.592479330162,1.4822297375508375,1.0,0.0
1979763507,Service2,10000.0,10000.0,1.8260999999999992,0.24765810136266644,0.532803687559106,2851.455861964396,2476.5810136266646,96.4391941046899,5328.03687559106,6670.299834249474,1.4991829825480665,0.4274854103743951,0.014457999865240092
1979763507,Service1,10000.0,10000.0,3.9678999999999984,1.4738595680441078,1.9711801657890897,4973.205977449818,14738.595680441078,0.0,19711.801657890897,6670.157673357684,1.4992149345948085,0.745590467420894,0.0
1979763507,Source,10000.0,10000.0,1.0,0.0,0.666774587516849,6667.74587516849,0.0,0.0,6667.74587516849,6667.74587516849,1.4997572173890485,1.0,0.0
1627021754,Service2,10000.0,10000.0,1.8291999999999988,0.2525554681788503,0.5428141656833873,2902.58697504537,2525.554681788503,100.59117610774993,5428.141656833873,6659.677699693684,1.5015741678399777,0.4358449621636909,0.015104511155603923
1627021754,Service1,10000.0,10000.0,3.9247000000000005,1.450278376281895,1.9417626382379123,4914.842619560173,14502.78376281895,0.0,19417.626382379123,6659.583080743062,1.5015955021142586,0.7380105571131017,0.0
1627021754,Source,10000.0,10000.0,1.0,0.0,0.6658967965230912,6658.967965230912,0.0,0.0,6658.967965230912,6658.967965230912,1.5017342104983729,1.0,0.0
464325812,Service2,10000.0,10000.0,1.7232,0.22292942196408244,0.5088393512151395,2859.0992925105697,2229.2942196408244,94.3641156572082,5088.393512151394,6841.821814347565,1.461599011396294,0.41788566994172927,0.013792249815586107
464325812,Service1,10000.0,10000.0,3.9241000000000015,1.480711210818828,1.989441918686632,5087.307078678036,14807.112108188281,0.0,19894.41918686632,6840.588904344806,1.4618624419380752,0.7436943148925129,0.0
464325812,Source,10000.0,10000.0,1.0,0.0,0.6839481428001973,6839.481428001974,0.0,0.0,6839.481428001974,6839.481428001974,1.4620991525846299,1.0,0.0
719787604,Service2,10000.0,10000.0,1.7642,0.23092279588709233,0.519806372732682,2888.835768455897,2309.2279588709234,98.40383843236742,5198.06372732682,6690.779904859963,1.4945940745616708,0.43176368219159944,0.014707379383514036
719787604,Service1,10000.0,10000.0,3.9591999999999956,1.4793849071397467,1.9824457748596815,5030.608677199348,14793.849071397468,0.0,19824.457748596815,6690.114173300503,1.4947428012378146,0.751946610608821,0.0
719787604,Source,10000.0,10000.0,1.0,0.0,0.6687471999635245,6687.471999635245,0.0,0.0,6687.471999635245,6687.471999635245,1.4953333637203161,1.0,0.0
1402265135,Service2,10000.0,10000.0,1.8416999999999992,0.2508893882587565,0.5382292940451388,2873.399057863822,2508.8938825875653,93.10389970657837,5382.292940451387,6556.325116827998,1.5252446792690597,0.4382636624423523,0.014200622764665884
1402265135,Service1,10000.0,10000.0,4.515000000000035,1.778510361742215,2.2815848576237863,5030.744958815711,17785.10361742215,0.0,22815.848576237862,6555.738012720493,1.5253812737172225,0.7673804153024806,0.0
1402265135,Source,10000.0,10000.0,1.0,0.0,0.6555341380661087,6555.341380661087,0.0,0.0,6555.341380661087,6555.341380661087,1.5254735671739386,1.0,0.0
1773173002,Service2,10000.0,10000.0,1.7504000000000015,0.22510773954474345,0.5139705826138831,2888.6284306913967,2251.0773954474344,99.58734782425165,5139.705826138831,6866.472012706739,1.4563519637878835,0.42068596876909276,0.014503422957227589
1773173002,Service1,10000.0,10000.0,3.416699999999997,1.189341687338281,1.680985333131921,4916.436457936399,11893.41687338281,0.0,16809.85333131921,6866.2694204003155,1.4563949340946458,0.7160273151136797,0.0
1773173002,Source,10000.0,10000.0,1.0,0.0,0.6861327592638639,6861.327592638639,0.0,0.0,6861.327592638639,6861.327592638639,1.4574438933259464,1.0,0.0
1088997090,Service2,10000.0,10000.0,1.7703,0.2244384389656384,0.5103648734783436,2859.2643451270524,2244.384389656384,96.29575543748231,5103.648734783436,6667.564177125833,1.4997980873294976,0.42883191959909817,0.014442418982308504
1088997090,Service1,10000.0,10000.0,4.247400000000018,1.6593746161994518,2.1675438310790094,5081.692148795576,16593.746161994517,0.0,21675.438310790094,6666.947810574439,1.4999367452883028,0.7622216782221558,0.0
1088997090,Source,10000.0,10000.0,1.0,0.0,0.666490829065513,6664.90829065513,0.0,0.0,6664.90829065513,6664.90829065513,1.5003957389812854,1.0,0.0
1212486372,Service2,10000.0,10000.0,1.7588000000000008,0.21903561717538342,0.5014179752171923,2823.8235804180895,2190.356171753834,96.25034628845353,5014.179752171924,6537.957816952874,1.5295295992993527,0.43191217494489437,0.014721775359100226
1212486372,Service1,10000.0,10000.0,4.069899999999989,1.5363354585487283,2.0281530748777623,4918.176163290341,15363.354585487283,0.0,20281.530748777623,6537.214701335849,1.529703468046804,0.7523351133450359,0.0
1212486372,Source,10000.0,10000.0,1.0,0.0,0.6536909255121304,6536.909255121303,0.0,0.0,6536.909255121303,6536.909255121303,1.529774945577768,1.0,0.0
1063372558,Service2,10000.0,10000.0,1.718499999999998,0.21227534908348789,0.4981141571226133,2858.3880803912543,2122.753490834879,92.98271624299366,4981.141571226133,6669.8781933211285,1.4992777544293812,0.42855176624567093,0.013940691800953989
1063372558,Service1,10000.0,10000.0,3.7722000000000016,1.375153182433149,1.874826491905895,4996.733094727461,13751.53182433149,0.0,18748.26491905895,6669.811561955671,1.4992927322024487,0.7491565613680332,0.0
1063372558,Source,10000.0,10000.0,1.0,0.0,0.666756496656012,6667.56496656012,0.0,0.0,6667.56496656012,6667.56496656012,1.4997979097546197,1.0,0.0
625228358,Service2,10000.0,10000.0,1.7736000000000043,0.23179720107939134,0.5230598045446819,2912.6260346529057,2317.9720107939133,93.32596244394219,5230.598045446819,6707.080111525856,1.4909617648394253,0.4342614052943353,0.013914544167075797
625228358,Service1,10000.0,10000.0,4.014999999999989,1.4976425579021655,1.9961325951261675,4984.900372240021,14976.425579021654,0.0,19961.325951261675,6706.103410305044,1.4911789139179297,0.7433378323065958,0.0
625228358,Source,10000.0,10000.0,1.0,0.0,0.6705342279804695,6705.342279804695,0.0,0.0,6705.342279804695,6705.342279804695,1.4913481792149867,1.0,0.0
881363193,Service2,10000.0,10000.0,1.7660999999999993,0.2295887015425708,0.5156773497920196,2860.886482494488,2295.887015425708,107.17065257932838,5156.773497920196,6777.769197249698,1.4754117039066228,0.42209853998206176,0.01581208351308516
881363193,Service1,10000.0,10000.0,3.8979,1.4565317579173847,1.959812644355016,5032.808864376312,14565.317579173847,0.0,19598.126443550158,6776.620092101545,1.47566188809307,0.7426724231217088,0.0
881363193,Source,10000.0,10000.0,1.0,0.0,0.6776439926657647,6776.4399266576465,0.0,0.0,6776.4399266576465,6776.4399266576465,1.475701121566987,1.0,0.0
324131677,Service2,10000.0,10000.0,1.7716999999999985,0.2333419665312723,0.5183988083341109,2850.568418028386,2333.419665312723,99.89398378174508,5183.988083341109,6668.745876133774,1.4995323237294402,0.427451948383586,0.01497942576268312
324131677,Service1,10000.0,10000.0,4.245500000000007,1.6348695625560894,2.1397350143968907,5048.654518408014,16348.695625560893,0.0,21397.350143968906,6668.600076368846,1.4995651089403987,0.757078616289895,0.0
324131677,Source,10000.0,10000.0,1.0,0.0,0.6668033670742665,6668.033670742664,0.0,0.0,6668.033670742664,6668.033670742664,1.4996924871386008,1.0,0.0
678974193,Service2,10000.0,10000.0,1.7424,0.22008909404260063,0.5037227384060576,2836.3364436345705,2200.890940426006,103.95982945370498,5037.227384060577,6718.342795344921,1.4884623045625045,0.4221779879406931,0.015474028733058667
678974193,Service1,10000.0,10000.0,3.965700000000003,1.51471955101309,2.0189341235179987,5042.1457250490885,15147.1955101309,0.0,20189.34123517999,6717.628189403075,1.4886206437823994,0.7505842215267247,0.0
678974193,Source,10000.0,10000.0,1.0,0.0,0.6716188064928281,6716.188064928281,0.0,0.0,6716.188064928281,6716.188064928281,1.4889398425603475,1.0,0.0
1751788080,Service2,10000.0,10000.0,1.7819999999999971,0.23691000741386187,0.5231830339429455,2862.7302652908365,2369.1000741386188,110.04586858337615,5231.830339429455,6682.096066778129,1.4965364011627638,0.42841800487180726,0.01646876481325962
1751788080,Service1,10000.0,10000.0,4.102599999999995,1.5646572754956987,2.0679397856737567,5032.825101780582,15646.572754956986,0.0,20679.397856737567,6682.088639029057,1.4965380646990418,0.7531814337787471,0.0
1751788080,Source,10000.0,10000.0,1.0,0.0,0.668159082577812,6681.59082577812,0.0,0.0,6681.59082577812,6681.59082577812,1.4966495645646525,1.0,0.0
1871305199,Service2,10000.0,10000.0,1.7240000000000018,0.21675151293753575,0.5046232794394697,2878.71766501934,2167.5151293753574,103.74435945891429,5046.2327943946975,6801.283106509226,1.470310799212198,0.4232609670760858,0.015253645206979381
1871305199,Service1,10000.0,10000.0,3.6345,1.3015039870892855,1.7961194600923251,4946.154730030397,13015.039870892855,0.0,17961.194600923252,6800.839867217751,1.4704066255409478,0.7272858685987393,0.0
1871305199,Source,10000.0,10000.0,1.0,0.0,0.680006095268963,6800.0609526896305,0.0,0.0,6800.0609526896305,6800.0609526896305,1.4705750536022322,1.0,0.0
543901788,Service2,10000.0,10000.0,1.8141000000000023,0.24780621202539424,0.5311662116416372,2833.59999616243,2478.0621202539423,106.04116913354173,5311.662116416373,6672.3956306028185,1.4987120898729664,0.42467505721126253,0.015892518220470303
543901788,Service1,10000.0,10000.0,4.047099999999993,1.5291654858013084,2.020954142651975,4917.886568506664,15291.654858013084,0.0,20209.541426519747,6672.170262793441,1.4987627123012437,0.7370745012204905,0.0
543901788,Source,10000.0,10000.0,1.0,0.0,0.6669513907558304,6669.513907558305,0.0,0.0,6669.513907558305,6669.513907558305,1.4993596442864274,1.0,0.0
661099665,Service2,10000.0,10000.0,1.7622000000000007,0.2252379257837201,0.5074126953427475,2821.7476955902744,2252.379257837201,97.4980270594137,5074.126953427475,6585.0862698502,1.5185829904438721,0.4285058053847584,0.014805884549426203
661099665,Service1,10000.0,10000.0,3.8951000000000016,1.4241401422172217,1.9198279937197498,4956.878515025281,14241.401422172217,0.0,19198.279937197498,6585.0836313486525,1.5185835989074536,0.7527434414694125,0.0
661099665,Source,10000.0,10000.0,1.0,0.0,0.6583723556812072,6583.723556812072,0.0,0.0,6583.723556812072,6583.723556812072,1.5188973099657506,1.0,0.0
1838141896,Service2,10000.0,10000.0,1.763499999999999,0.22582703590608985,0.5102480990054475,2844.2106309935766,2258.2703590608985,99.24847878631374,5102.480990054475,6650.506995555605,1.5036447607201664,0.427668241367809,0.014923445513648723
1838141896,Service1,10000.0,10000.0,3.9064000000000187,1.4681071609186118,1.9729154297086764,5048.082687900646,14681.071609186118,0.0,19729.154297086763,6647.509451593045,1.5043227952994556,0.759394585996549,0.0
1838141896,Source,10000.0,10000.0,1.0,0.0,0.6644781062471603,6644.781062471603,0.0,0.0,6644.781062471603,6644.781062471603,1.5049404797515458,1.0,0.0
460066431,Service2,10000.0,10000.0,1.7699000000000007,0.233170844496667,0.5199732262679372,2868.023817712702,2331.70844496667,100.32080818228174,5199.732262679372,6757.608069230394,1.4798135520071487,0.4244140512930537,0.014845609149645018
460066431,Service1,10000.0,10000.0,3.6674,1.3105705701556534,1.8070362738741714,4964.65703718518,13105.705701556533,0.0,18070.362738741715,6757.2994414921295,1.4798811398820926,0.7347102315313258,0.0
460066431,Source,10000.0,10000.0,1.0,0.0,0.6754516289344025,6754.516289344025,0.0,0.0,6754.516289344025,6754.516289344025,1.4804909147641074,1.0,0.0
1726017805,Service2,10000.0,10000.0,1.7416999999999994,0.21570044048529463,0.4938120488393206,2781.1160835402598,2157.004404852946,103.75215781568292,4938.120488393206,6754.889251178081,1.4804091715132055,0.41171897571158866,0.01535956459946225
1726017805,Service1,10000.0,10000.0,3.894600000000005,1.4436838321923657,1.9467016875929803,5030.178554006147,14436.838321923657,0.0,19467.016875929803,6754.067949409437,1.4805891908260091,0.7447627994986306,0.0
1726017805,Source,10000.0,10000.0,1.0,0.0,0.6749789447891981,6749.789447891981,0.0,0.0,6749.789447891981,6749.789447891981,1.4815276946339546,1.0,0.0
21676057,Service2,10000.0,10000.0,1.7404999999999993,0.2185394043636204,0.506478772489816,2879.3936812619554,2185.394043636204,90.67222796957701,5064.7877248981595,6714.5269351207535,1.4893081964857977,0.42883046104128447,0.013503889230871983
21676057,Service1,10000.0,10000.0,3.6785999999999963,1.3178183112223714,1.8152599110449832,4974.415998226118,13178.183112223713,0.0,18152.59911044983,6714.337239660771,1.4893502728655361,0.7408647824304757,0.0
21676057,Source,10000.0,10000.0,1.0,0.0,0.6710766420919211,6710.766420919211,0.0,0.0,6710.766420919211,6710.766420919211,1.4901427605686572,1.0,0.0
1708362577,Service2,10000.0,10000.0,1.7701,0.2280089712510381,0.5157062870104508,2876.973157594127,2280.089712510381,97.84745004348775,5157.062870104508,6723.100133341725,1.4874090526195223,0.4279235918748876,0.014553918297042017
1708362577,Service1,10000.0,10000.0,4.290299999999984,1.6850546897037322,2.194213755619234,5091.590659155015,16850.546897037322,0.0,21942.137556192338,6722.666624676391,1.4875049676409278,0.7573766398687231,0.0
1708362577,Source,10000.0,10000.0,1.0,0.0,0.6719371668665511,6719.371668665512,0.0,0.0,6719.371668665512,6719.371668665512,1.4882343905209268,1.0,0.0
2068128050,Service2,10000.0,10000.0,1.7657,0.22404554755883727,0.5054994237747144,2814.5387621587706,2240.455475588373,98.54726739749074,5054.994237747143,6691.368136508115,1.4944626862539494,0.42062231590616617,0.014727521395784026
